loan_approved,predicted_loan_approved,predicted_probability,derived_race,derived_ethnicity,derived_sex
0,0,0.494954218662523,White,Not Hispanic or Latino,Joint
1,0,0.48731550871333407,White,Not Hispanic or Latino,Male
0,0,0.4285759921123718,White,Not Hispanic or Latino,Female
0,0,0.40516812263725505,White,Not Hispanic or Latino,Joint
1,1,0.9382613072469895,White,Not Hispanic or Latino,Female
1,1,0.9013677696493269,White,Not Hispanic or Latino,Female
0,1,0.5331808903526075,White,Not Hispanic or Latino,Male
1,1,0.8085879410896719,White,Not Hispanic or Latino,Joint
1,1,0.8022783244516752,White,Not Hispanic or Latino,Joint
1,1,0.9468020330206156,White,Not Hispanic or Latino,Female
0,1,0.9463288193542467,White,Not Hispanic or Latino,Male
0,1,0.7735559695432825,White,Not Hispanic or Latino,Joint
0,0,0.40362397242107434,White,Not Hispanic or Latino,Joint
0,0,0.15062628045149568,White,Hispanic or Latino,Male
0,0,0.27979055719943513,White,Not Hispanic or Latino,Male
0,0,0.232063771645024,White,Not Hispanic or Latino,Male
0,0,0.37061524314765804,White,Not Hispanic or Latino,Female
0,0,0.22665346601574096,White,Not Hispanic or Latino,Joint
0,1,0.5307743596338093,White,Not Hispanic or Latino,Male
0,1,0.5319502435107639,White,Not Hispanic or Latino,Female
0,0,0.4461006445848929,White,Not Hispanic or Latino,Female
0,1,0.8201766710738182,White,Not Hispanic or Latino,Male
0,1,0.5458023354322494,White,Not Hispanic or Latino,Male
0,1,0.7804792157984359,White,Not Hispanic or Latino,Female
0,0,0.4943730715419104,White,Not Hispanic or Latino,Female
0,0,0.422029213686877,White,Not Hispanic or Latino,Joint
0,0,0.2654335356198684,White,Not Hispanic or Latino,Female
0,0,0.21818250022466462,White,Hispanic or Latino,Joint
0,1,0.6528003451270181,White,Not Hispanic or Latino,Male
0,1,0.8229393408020047,White,Not Hispanic or Latino,Joint
0,0,0.26191195825710034,White,Not Hispanic or Latino,Female
0,0,0.2272878586003182,White,Not Hispanic or Latino,Female
0,1,0.9097429596550024,American Indian or Alaska Native,Not Hispanic or Latino,Male
0,1,0.9275191532356646,White,Not Hispanic or Latino,Male
0,1,0.8104957289531349,White,Not Hispanic or Latino,Joint
0,0,0.28376191614458196,White,Not Hispanic or Latino,Joint
0,0,0.352203901196005,White,Hispanic or Latino,Male
0,0,0.2925037360461356,White,Not Hispanic or Latino,Male
0,0,0.40744343249446063,White,Not Hispanic or Latino,Joint
0,1,0.9251713127286267,White,Not Hispanic or Latino,Joint
0,1,0.6944537194609608,White,Hispanic or Latino,Joint
0,0,0.13793070186490478,Black or African American,Joint,Male
0,1,0.5375039799613495,White,Hispanic or Latino,Male
0,1,0.9024265341413745,White,Hispanic or Latino,Male
0,1,0.7372145109267156,White,Ethnicity Not Available,Male
0,0,0.21713767188110944,Asian,Joint,Female
0,0,0.33566370702847403,White,Not Hispanic or Latino,Joint
0,1,0.809724285106904,White,Not Hispanic or Latino,Male
0,0,0.418553378840282,White,Not Hispanic or Latino,Male
0,0,0.27320947010343155,White,Not Hispanic or Latino,Female
0,0,0.3760835176915617,White,Not Hispanic or Latino,Joint
0,1,0.6910261961706033,White,Not Hispanic or Latino,Male
1,1,0.8804729519370486,White,Not Hispanic or Latino,Male
1,1,0.9992300288705461,White,Not Hispanic or Latino,Male
1,1,0.9761431079762193,White,Not Hispanic or Latino,Male
1,1,0.7941570524927319,White,Not Hispanic or Latino,Joint
1,1,0.8310276357085964,White,Not Hispanic or Latino,Joint
1,1,0.9856965593163738,White,Not Hispanic or Latino,Joint
1,1,0.9917314843422612,White,Not Hispanic or Latino,Female
0,0,0.43149017908997667,White,Hispanic or Latino,Male
1,1,0.9748645481798632,White,Not Hispanic or Latino,Joint
1,0,0.4058478475552907,White,Not Hispanic or Latino,Male
0,1,0.9888386551884767,White,Not Hispanic or Latino,Joint
1,1,0.9870825137013647,White,Hispanic or Latino,Female
0,0,0.44619158797825664,White,Not Hispanic or Latino,Joint
1,0,0.44842702652305305,White,Hispanic or Latino,Joint
1,1,0.9782324507208423,White,Not Hispanic or Latino,Joint
1,1,0.9202857494298371,White,Not Hispanic or Latino,Female
1,1,0.7256238287337602,White,Not Hispanic or Latino,Joint
1,1,0.9723420175578349,White,Not Hispanic or Latino,Male
1,1,0.8660953252041056,White,Not Hispanic or Latino,Joint
0,0,0.2788768230056514,White,Not Hispanic or Latino,Joint
1,1,0.8601524534693933,White,Not Hispanic or Latino,Male
1,1,0.5798154326993902,White,Not Hispanic or Latino,Joint
1,1,0.9786554191432867,White,Not Hispanic or Latino,Male
1,0,0.4708711751936347,White,Hispanic or Latino,Male
1,0,0.3571704346602574,White,Hispanic or Latino,Female
1,1,0.6868569237480213,White,Hispanic or Latino,Male
1,1,0.9890863208255521,White,Not Hispanic or Latino,Joint
1,1,0.9366552580224548,White,Not Hispanic or Latino,Male
1,1,0.5846590910713945,White,Not Hispanic or Latino,Female
1,1,0.9562238939277776,White,Not Hispanic or Latino,Joint
1,1,0.9708320631819483,White,Not Hispanic or Latino,Joint
1,1,0.7712957221545619,White,Not Hispanic or Latino,Female
1,1,0.9640530092656773,White,Not Hispanic or Latino,Joint
1,1,0.8082475141127309,White,Not Hispanic or Latino,Joint
1,1,0.7691545865440399,White,Not Hispanic or Latino,Male
1,1,0.6390027304888221,White,Not Hispanic or Latino,Joint
1,1,0.7991757549384488,White,Not Hispanic or Latino,Joint
1,1,0.6643097647679846,White,Not Hispanic or Latino,Female
1,1,0.6375694566018838,White,Not Hispanic or Latino,Joint
1,1,0.9351379823494865,White,Not Hispanic or Latino,Joint
0,1,0.707158184966179,Black or African American,Not Hispanic or Latino,Sex Not Available
1,1,0.5819111107579219,White,Not Hispanic or Latino,Joint
1,1,0.9103085923139623,White,Not Hispanic or Latino,Male
1,0,0.4872530650583533,White,Hispanic or Latino,Female
1,1,0.8929413232666875,Black or African American,Ethnicity Not Available,Female
0,1,0.6657196581778692,Black or African American,Not Hispanic or Latino,Joint
0,1,0.7031407864688548,White,Hispanic or Latino,Male
1,1,0.6117693628483103,White,Ethnicity Not Available,Male
1,1,0.6240363344360663,White,Not Hispanic or Latino,Female
1,1,0.9495805883823376,White,Not Hispanic or Latino,Male
0,1,0.8232075645812943,Black or African American,Not Hispanic or Latino,Male
1,1,0.9610259888391289,White,Ethnicity Not Available,Joint
1,1,0.863844974292672,White,Not Hispanic or Latino,Female
1,1,0.9152919180623141,White,Not Hispanic or Latino,Female
1,1,0.9875951200124455,White,Not Hispanic or Latino,Joint
0,1,0.8913084434339612,White,Not Hispanic or Latino,Female
0,1,0.7268159961386231,White,Not Hispanic or Latino,Male
1,1,0.9889550263521167,White,Ethnicity Not Available,Male
0,1,0.9329111396825089,White,Not Hispanic or Latino,Male
1,1,0.9772293822899328,White,Not Hispanic or Latino,Joint
1,1,0.6995593963865382,White,Ethnicity Not Available,Female
0,0,0.4980386089757547,White,Not Hispanic or Latino,Female
1,1,0.6122632558197406,White,Not Hispanic or Latino,Joint
1,1,0.571064435866536,White,Not Hispanic or Latino,Female
1,1,0.8941199999252517,White,Not Hispanic or Latino,Female
1,1,0.9422198596451243,White,Not Hispanic or Latino,Male
1,1,0.990828130557106,White,Not Hispanic or Latino,Joint
1,1,0.6337273351028526,White,Not Hispanic or Latino,Joint
1,1,0.9047611414021735,Native Hawaiian or Other Pacific Islander,Ethnicity Not Available,Female
0,0,0.20285618164664426,White,Not Hispanic or Latino,Male
1,1,0.9787402354263484,White,Not Hispanic or Latino,Joint
1,1,0.7247981736356814,White,Not Hispanic or Latino,Joint
1,1,0.5903539293321781,White,Not Hispanic or Latino,Female
1,1,0.9755287976679105,White,Not Hispanic or Latino,Female
1,1,0.8054942454316937,White,Not Hispanic or Latino,Male
1,1,0.9741395936372642,White,Not Hispanic or Latino,Joint
0,1,0.621453268110934,White,Joint,Joint
0,1,0.9234279959633295,White,Not Hispanic or Latino,Male
1,1,0.8435649308464603,White,Not Hispanic or Latino,Joint
0,1,0.9868653497729811,White,Ethnicity Not Available,Joint
1,1,0.9697239810834107,White,Not Hispanic or Latino,Male
1,1,0.8707846540253504,White,Not Hispanic or Latino,Male
1,1,0.953872115866005,White,Not Hispanic or Latino,Female
1,1,0.7014836454332296,White,Not Hispanic or Latino,Male
1,1,0.8424037536831888,White,Not Hispanic or Latino,Joint
1,1,0.9711809061060703,White,Not Hispanic or Latino,Male
0,1,0.8994546499061289,White,Not Hispanic or Latino,Joint
1,1,0.9163621553988207,White,Not Hispanic or Latino,Joint
1,1,0.944222759028951,White,Not Hispanic or Latino,Joint
1,1,0.8838018467988271,White,Not Hispanic or Latino,Female
0,1,0.7324952361183014,White,Hispanic or Latino,Male
1,1,0.9358314592008333,Black or African American,Not Hispanic or Latino,Female
1,1,0.9147713445693102,Black or African American,Ethnicity Not Available,Sex Not Available
0,0,0.28853775158246,White,Hispanic or Latino,Joint
1,1,0.9067866071054955,Black or African American,Not Hispanic or Latino,Sex Not Available
1,1,0.6607947546948758,White,Not Hispanic or Latino,Joint
1,1,0.9841047084493707,White,Joint,Joint
1,1,0.6038181897969404,Black or African American,Not Hispanic or Latino,Female
0,1,0.9057996059494976,White,Not Hispanic or Latino,Male
1,1,0.7336961201635005,White,Not Hispanic or Latino,Joint
0,1,0.9509783795738306,Black or African American,Not Hispanic or Latino,Male
1,1,0.9571100754656825,White,Not Hispanic or Latino,Female
1,1,0.928137321496461,Black or African American,Not Hispanic or Latino,Female
1,1,0.8494949076784183,White,Not Hispanic or Latino,Joint
0,0,0.46624418421208447,White,Not Hispanic or Latino,Male
1,1,0.9469485811972418,White,Not Hispanic or Latino,Male
1,1,0.8166893704186243,White,Ethnicity Not Available,Female
1,1,0.9179893756101678,White,Not Hispanic or Latino,Joint
1,1,0.9548161091282422,White,Not Hispanic or Latino,Male
0,0,0.3852868805548312,White,Not Hispanic or Latino,Male
0,1,0.9841347219920541,White,Not Hispanic or Latino,Joint
0,1,0.9564845555656356,White,Not Hispanic or Latino,Male
1,1,0.8530454255624772,Asian,Not Hispanic or Latino,Male
1,1,0.6783774457004698,Asian,Not Hispanic or Latino,Male
1,1,0.8916560873869548,White,Not Hispanic or Latino,Joint
1,1,0.9540985727847844,White,Not Hispanic or Latino,Male
1,1,0.9791503134966446,White,Not Hispanic or Latino,Male
1,1,0.9564617658797135,White,Not Hispanic or Latino,Joint
0,1,0.8247729574040404,Black or African American,Not Hispanic or Latino,Female
1,1,0.9052949147612877,White,Not Hispanic or Latino,Male
1,1,0.9338502106414368,Asian,Not Hispanic or Latino,Female
1,1,0.7201036364913076,White,Not Hispanic or Latino,Joint
1,1,0.9559989330559452,White,Not Hispanic or Latino,Male
1,1,0.9163123957799755,Black or African American,Not Hispanic or Latino,Male
1,1,0.5697707814075204,White,Not Hispanic or Latino,Female
1,1,0.864558843086829,White,Not Hispanic or Latino,Joint
1,1,0.8216538075641453,White,Not Hispanic or Latino,Joint
1,1,0.7420540156508878,White,Ethnicity Not Available,Male
1,1,0.9668866954367622,White,Not Hispanic or Latino,Male
1,1,0.8698785202919455,Asian,Not Hispanic or Latino,Male
0,1,0.8172410480212815,White,Not Hispanic or Latino,Joint
0,0,0.38536552430738213,White,Not Hispanic or Latino,Male
0,1,0.9560749610365691,White,Joint,Male
1,1,0.9341334174678313,Asian,Not Hispanic or Latino,Male
1,1,0.9345997759456259,White,Not Hispanic or Latino,Female
1,1,0.9211843038541172,White,Not Hispanic or Latino,Female
1,1,0.5296135440266722,Asian,Not Hispanic or Latino,Male
1,1,0.9775818913307409,American Indian or Alaska Native,Not Hispanic or Latino,Male
1,1,0.8901882201140412,White,Not Hispanic or Latino,Male
0,1,0.885089947744988,White,Not Hispanic or Latino,Male
0,0,0.3430308723113128,White,Hispanic or Latino,Male
1,1,0.8987558237663976,White,Not Hispanic or Latino,Joint
1,1,0.9029848963986217,White,Not Hispanic or Latino,Joint
1,1,0.930402629524032,White,Not Hispanic or Latino,Joint
1,1,0.9073828275417456,White,Ethnicity Not Available,Joint
1,1,0.9781372258606112,White,Not Hispanic or Latino,Male
1,1,0.589635106344413,Black or African American,Ethnicity Not Available,Female
0,1,0.9926773308905763,White,Not Hispanic or Latino,Joint
1,1,0.8889715824955382,White,Not Hispanic or Latino,Male
1,1,0.9700495822342061,White,Not Hispanic or Latino,Joint
1,1,0.9259677309563515,Black or African American,Not Hispanic or Latino,Female
1,1,0.6147442176538682,White,Not Hispanic or Latino,Male
1,1,0.9564241620583623,White,Not Hispanic or Latino,Joint
1,0,0.4003611005486011,White,Hispanic or Latino,Male
1,1,0.895944354275642,White,Ethnicity Not Available,Male
0,1,0.749666388619923,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Joint
1,1,0.9815433879078863,White,Not Hispanic or Latino,Joint
1,1,0.9880149668581238,White,Not Hispanic or Latino,Joint
1,1,0.958445126392965,Asian,Not Hispanic or Latino,Joint
1,1,0.9797654762140825,White,Not Hispanic or Latino,Joint
0,1,0.8622943990933839,White,Not Hispanic or Latino,Male
1,1,0.9393183078164398,White,Not Hispanic or Latino,Joint
1,1,0.939862189255129,White,Not Hispanic or Latino,Male
0,1,0.8294306613489865,White,Hispanic or Latino,Male
1,1,0.933957357649743,White,Not Hispanic or Latino,Male
1,1,0.9855195644161516,White,Not Hispanic or Latino,Joint
1,1,0.769759586623463,White,Not Hispanic or Latino,Joint
1,1,0.9443588926445549,White,Not Hispanic or Latino,Joint
1,1,0.672630362978733,White,Not Hispanic or Latino,Joint
0,0,0.4789381049055482,White,Not Hispanic or Latino,Joint
1,1,0.9864095713601413,White,Not Hispanic or Latino,Joint
0,1,0.7452449361276529,White,Not Hispanic or Latino,Joint
1,1,0.9598521290766288,White,Not Hispanic or Latino,Male
1,1,0.9667564677703643,White,Not Hispanic or Latino,Joint
1,1,0.8838086318214627,Asian,Ethnicity Not Available,Female
1,1,0.9890036200194916,White,Not Hispanic or Latino,Male
1,1,0.9711139058127257,Asian,Ethnicity Not Available,Male
1,1,0.8520997005944552,White,Not Hispanic or Latino,Male
1,1,0.9682393362761742,White,Not Hispanic or Latino,Joint
1,1,0.8621867408406454,Asian,Not Hispanic or Latino,Male
1,1,0.9217653449589531,White,Not Hispanic or Latino,Joint
1,1,0.9074078210769847,White,Not Hispanic or Latino,Male
1,1,0.9673700382252333,White,Not Hispanic or Latino,Female
1,1,0.7471031714601117,White,Not Hispanic or Latino,Male
1,1,0.9589089024875534,White,Not Hispanic or Latino,Female
1,1,0.657186061029659,White,Not Hispanic or Latino,Joint
1,1,0.9877021399601288,White,Not Hispanic or Latino,Joint
1,1,0.9160702602325488,White,Not Hispanic or Latino,Joint
1,1,0.9704475957045524,White,Not Hispanic or Latino,Joint
1,1,0.9164819509532287,Black or African American,Hispanic or Latino,Female
1,1,0.6600480229344355,Black or African American,Not Hispanic or Latino,Female
1,1,0.9500838501021666,White,Not Hispanic or Latino,Female
1,1,0.9240326898489641,White,Not Hispanic or Latino,Male
1,1,0.5963635261276881,Native Hawaiian or Other Pacific Islander,Ethnicity Not Available,Female
1,1,0.6866683779639721,Black or African American,Not Hispanic or Latino,Female
1,1,0.9388917471752098,White,Not Hispanic or Latino,Male
1,1,0.8205607708007682,White,Not Hispanic or Latino,Joint
0,0,0.30699831373372477,White,Not Hispanic or Latino,Male
0,1,0.9544208193731213,White,Not Hispanic or Latino,Joint
1,1,0.8615561824044202,White,Not Hispanic or Latino,Male
1,0,0.42714787026777234,White,Hispanic or Latino,Joint
0,1,0.737724922020257,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Joint
1,1,0.9683750098055947,Black or African American,Not Hispanic or Latino,Female
1,1,0.9745973235411081,White,Not Hispanic or Latino,Female
1,1,0.917795010004921,White,Hispanic or Latino,Male
0,0,0.4234203036116787,White,Not Hispanic or Latino,Male
1,1,0.7710883525127364,White,Not Hispanic or Latino,Joint
1,1,0.9458538685579232,White,Not Hispanic or Latino,Joint
1,1,0.7143175273613253,White,Not Hispanic or Latino,Female
0,1,0.8430979972540139,White,Joint,Joint
1,1,0.9458538685579232,White,Not Hispanic or Latino,Joint
0,1,0.7180886967928374,White,Hispanic or Latino,Male
1,1,0.6369483365239793,White,Ethnicity Not Available,Female
1,1,0.9362162668568518,Black or African American,Not Hispanic or Latino,Male
1,1,0.9596852105011558,White,Not Hispanic or Latino,Male
1,1,0.9533053222184976,White,Ethnicity Not Available,Male
1,1,0.9344279614303349,White,Not Hispanic or Latino,Male
1,1,0.965808506653742,White,Not Hispanic or Latino,Female
0,1,0.7998328856509959,White,Hispanic or Latino,Male
1,1,0.5980396452951363,Black or African American,Not Hispanic or Latino,Female
1,1,0.9608067892431659,White,Not Hispanic or Latino,Female
1,1,0.8965155557312525,Black or African American,Joint,Joint
1,1,0.9723114519092445,White,Joint,Joint
0,1,0.7011467758300792,White,Not Hispanic or Latino,Female
1,1,0.9318795728447282,Black or African American,Not Hispanic or Latino,Male
1,1,0.9670347054558411,White,Not Hispanic or Latino,Male
1,1,0.9566642823941843,White,Not Hispanic or Latino,Joint
0,1,0.9323023834033463,White,Not Hispanic or Latino,Female
1,1,0.9479938031893733,White,Not Hispanic or Latino,Joint
1,1,0.941043843068129,Black or African American,Not Hispanic or Latino,Male
1,1,0.8878143280074354,White,Hispanic or Latino,Male
1,1,0.9111884317828756,White,Not Hispanic or Latino,Female
1,1,0.8625923580019721,Black or African American,Ethnicity Not Available,Male
1,1,0.7529238537741227,White,Ethnicity Not Available,Joint
0,1,0.670116589116207,White,Hispanic or Latino,Male
1,1,0.9749157029095188,White,Not Hispanic or Latino,Male
1,1,0.9865746859599838,White,Not Hispanic or Latino,Joint
1,1,0.937402902486856,White,Ethnicity Not Available,Male
0,1,0.5527273938397149,White,Not Hispanic or Latino,Joint
0,0,0.4561441789669274,White,Not Hispanic or Latino,Female
1,1,0.5001814069915856,White,Not Hispanic or Latino,Joint
1,1,0.9756805452233915,White,Not Hispanic or Latino,Joint
1,1,0.802239174920494,White,Joint,Joint
1,1,0.9892539999723524,White,Not Hispanic or Latino,Joint
1,1,0.9201090622481422,White,Not Hispanic or Latino,Female
1,1,0.9524074290841558,White,Not Hispanic or Latino,Joint
1,1,0.9852207038497439,White,Not Hispanic or Latino,Joint
1,1,0.5012183125975386,White,Hispanic or Latino,Male
0,1,0.96411861692979,White,Not Hispanic or Latino,Joint
1,1,0.9739457489632903,White,Not Hispanic or Latino,Joint
1,1,0.5649081558595218,White,Not Hispanic or Latino,Male
0,1,0.8784916172220535,White,Not Hispanic or Latino,Male
1,1,0.9418505229020191,White,Not Hispanic or Latino,Male
1,1,0.8168967217431383,White,Not Hispanic or Latino,Male
1,1,0.6362039384398294,White,Not Hispanic or Latino,Male
1,1,0.9812214812068573,White,Ethnicity Not Available,Female
1,1,0.8193377832871223,White,Ethnicity Not Available,Joint
1,1,0.6528122588537123,Black or African American,Not Hispanic or Latino,Female
1,1,0.849040565978531,White,Not Hispanic or Latino,Male
1,1,0.6996406482457898,White,Not Hispanic or Latino,Joint
